;familyKey;family;rank
5649;7157.0;spirostreptidae;family
5650;7158.0;pericambalidae;family
5651;7159.0;odontopygidae;family
5652;7160.0;glyphiulidae;family
5653;7161.0;epinannolenidae;family
5654;7162.0;choctellidae;family
5655;7163.0;albulidae;family
5656;7164.0;amiidae;family
5657;7165.0;colocongridae;family
5658;7166.0;derichthyidae;family
5659;7167.0;heterenchelyidae;family
5660;7168.0;myrocongridae;family
5661;7169.0;nemichthyidae;family
5662;7170.0;synaphobranchidae;family
5663;7171.0;ateleopodidae;family
5664;7172.0;atherinidae;family
5665;7173.0;bedotiidae;family
5666;7174.0;melanotaeniidae;family
5667;7175.0;notocheiridae;family
5668;7176.0;pseudomugilidae;family
5669;7177.0;telmatherinidae;family
5670;7178.0;alepisauridae;family
5671;7179.0;bathysauroididae;family
5672;7180.0;bathysauropsidae;family
5673;7181.0;chlorophthalmidae;family
5674;7182.0;evermannellidae;family
5675;7183.0;giganturidae;family
5676;7184.0;ipnopidae;family
5677;7185.0;notosudidae;family
5678;7186.0;pseudotrichonotidae;family
5679;7187.0;batrachoididae;family
5680;7188.0;adrianichthyidae;family
5681;7189.0;moringuidae;family
5682;7190.0;belonidae;family
5683;7191.0;hemiramphidae;family
5684;7192.0;scomberesocidae;family
5685;7193.0;berycidae;family
5686;7194.0;diretmidae;family
5687;7195.0;holocentridae;family
5688;7196.0;cetomimidae;family
5689;7197.0;megalomycteridae;family
5690;7198.0;acestrorhynchidae;family
5691;7199.0;alestidae;family
5692;7200.0;anostomidae;family
5693;7201.0;characidae;family
5694;7202.0;citharinidae;family
5695;7203.0;ctenoluciidae;family
5696;7204.0;curimatidae;family
5697;7205.0;erythrinidae;family
5698;7206.0;lauderiaceae;family
5699;7207.0;skeletonemaceae;family
5700;7208.0;oncopoduridae;family
5701;7209.0;odontellidae;family
5702;7210.0;aegothelidae;family
5703;7211.0;alaudidae;family
5704;7212.0;neanuridae;family
5705;7213.0;japygidae;family
5706;7214.0;isotomidae;family
5707;7215.0;hypogastruridae;family
5708;7216.0;entomobryidae;family
5709;7217.0;dicyrtomidae;family
5710;7218.0;campodeidae;family
5711;7219.0;anseranatidae;family
5712;7220.0;arrhopalitidae;family
5713;7221.0;anajapygidae;family
5714;7222.0;styloperlidae;family
5715;7223.0;perlidae;family
5716;7224.0;peltoperlidae;family
5717;7225.0;notonemouridae;family
5718;7226.0;actaletidae;family
5719;7227.0;eustheniidae;family
5720;7228.0;abacionidae;family
5721;7229.0;dorypetalidae;family
5722;7230.0;schizopetalidae;family
5723;7231.0;altajellidae;family
5724;7232.0;anthogonidae;family
5725;7233.0;anthroleucosomatidae;family
5726;7234.0;apterouridae;family
5727;7235.0;attemsiidae;family
5728;7236.0;cleidogonidae;family
5729;7237.0;entomobielziidae;family
5730;7238.0;eudigonidae;family
5731;7239.0;golovatchiidae;family
5732;7240.0;haaseidae;family
5733;7241.0;hoffmaneumatidae;family
5734;7242.0;ologamasidae;family
5735;7243.0;amphilinidae;family
5736;7244.0;otoplanidae;family
5737;7245.0;coelogynoporidae;family
5738;7246.0;archimonocelididae;family
5739;7247.0;psammorhynchidae;family
5740;7248.0;placorhynchidae;family
5741;7250.0;cicerinidae;family
5742;7251.0;cylindrachetidae;family
5743;7252.0;tridactylidae;family
5744;7253.0;ommexechidae;family
5745;7254.0;lentulidae;family
5746;7255.0;romaleidae;family
5747;7256.0;phylloxeridae;family
5748;7257.0;withiidae;family
5749;7258.0;apterygidae;family
5750;7259.0;syarinidae;family
5751;7261.0;pulsellidae;family
5752;7262.0;gadilidae;family
5753;7264.0;omniglyptidae;family
5754;7266.0;anulidentaliidae;family
5755;7267.0;zorocratidae;family
5756;7268.0;zodariidae;family
5757;7269.0;trochanteriidae;family
5758;7270.0;acartophthalmidae;family
5759;7271.0;anisopodidae;family
5760;7272.0;anthomyzidae;family
5761;7273.0;apioceridae;family
5762;7274.0;apystomyiidae;family
5763;7275.0;asilidae;family
5764;7276.0;asteiidae;family
5765;7277.0;atelestidae;family
5766;7278.0;athericidae;family
5767;7279.0;aulacigastridae;family
5768;7280.0;austroleptidae;family
5769;7281.0;bibionidae;family
5770;7283.0;blephariceridae;family
5771;7284.0;bolitophilidae;family
5772;7285.0;bombyliidae;family
5773;7286.0;braulidae;family
5774;7287.0;canacidae;family
5775;7288.0;canthyloscelidae;family
5776;7289.0;chyromyidae;family
5777;7290.0;clusiidae;family
5778;7291.0;coelopidae;family
5779;7292.0;haemadipsidae;family
5780;7293.0;holcopogonidae;family
5781;7294.0;drepanidae;family
5782;7295.0;dudgeoneidae;family
5783;7296.0;branchiobdellidae;family
5784;7297.0;elachistidae;family
5785;7298.0;conopidae;family
5786;7299.0;cryptochetidae;family
5787;7300.0;ctenostylidae;family
5788;7301.0;curtonotidae;family
5789;7302.0;cypselosomatidae;family
5790;7303.0;diopsidae;family
5791;7304.0;dixidae;family
5792;7305.0;dolichopodidae;family
5793;7306.0;zancleopsidae;family
5794;7307.0;xeniidae;family
5795;7308.0;virgulariidae;family
5796;7309.0;veretillidae;family
5797;7310.0;umbellulidae;family
5798;7311.0;ulmaridae;family
5799;7312.0;tubulariidae;family
5800;7313.0;tubiporidae;family
5801;7314.0;tiarannidae;family
5802;7315.0;thyroscyphidae;family
5803;7316.0;tesseranthidae;family
5804;7317.0;teissieridae;family
5805;7318.0;teclaiidae;family
5806;7319.0;taiaroidae;family
5807;7320.0;sugiuridae;family
5808;7321.0;subergorgiidae;family
5809;7322.0;stomolophidae;family
5810;7323.0;solanderiidae;family
5811;8008354.0;sideractinidae;family
5812;7325.0;sertulariidae;family
5813;7326.0;scleroptilidae;family
5814;7327.0;rhodaliidae;family
5815;7328.0;renillidae;family
5816;7329.0;hemiodontidae;family
5817;7330.0;parodontidae;family
5818;7331.0;prochilodontidae;family
5819;7332.0;clupeidae;family
5820;7333.0;denticipitidae;family
5821;7334.0;engraulidae;family
5822;7335.0;sundasalangidae;family
5823;7336.0;cyprinidae;family
5824;7337.0;aplocheilidae;family
5825;7338.0;phascolosomatidae;family
5826;7339.0;golfingiidae;family
5827;7340.0;phascoliidae;family
5828;7342.0;stomozoidae;family
5829;7343.0;salpidae;family
5830;7344.0;ritterellidae;family
5831;7345.0;pyuridae;family
5832;7346.0;pyrosomatidae;family
5833;7347.0;pseudodistomidae;family
5834;7348.0;polyclinidae;family
5835;7349.0;polycitoridae;family
5836;7350.0;plurellidae;family
5837;7351.0;perophoridae;family
5838;7352.0;actinopodidae;family
5839;7353.0;agelenidae;family
5840;7354.0;amaurobiidae;family
5841;7355.0;amphinectidae;family
5842;7356.0;anapidae;family
5843;7357.0;antrodiaetidae;family
5844;7358.0;anyphaenidae;family
5845;7359.0;araneidae;family
5846;7360.0;austrochilidae;family
5847;7361.0;barychelidae;family
5848;7362.0;cithaeronidae;family
5849;7363.0;ctenidae;family
5850;7364.0;ctenizidae;family
5851;7365.0;deinopidae;family
5852;7366.0;desidae;family
5853;7367.0;diguetidae;family
5854;7368.0;dysderidae;family
5855;7369.0;eresidae;family
5856;7370.0;gnaphosidae;family
5857;7371.0;gradungulidae;family
5858;7372.0;hexathelidae;family
5859;7373.0;holarchaeidae;family
5860;7374.0;homalonychidae;family
5861;7375.0;hypochilidae;family
5862;7376.0;idiopidae;family
5863;7377.0;leptonetidae;family
5864;7378.0;liocranidae;family
5865;7379.0;titanoecidae;family
5866;7380.0;rastrognathiidae;family
5867;7381.0;pterognathiidae;family
5868;7382.0;gnathostomulidae;family
5869;7383.0;clausognathiidae;family
5870;7384.0;austrognathiidae;family
5871;7385.0;agnathiellidae;family
5872;7386.0;hahniidae;family
5873;7387.0;xenotrichulidae;family
5874;7388.0;thaumastodermatidae;family
5875;7389.0;proichthydiidae;family
5876;7390.0;planodasyidae;family
5877;7391.0;lepidodasyidae;family
5878;7392.0;dichaeturidae;family
5879;7393.0;chaetonotidae;family
5880;7394.0;tjalfiellidae;family
5881;7395.0;ocyropsidae;family
5882;7396.0;mertensiidae;family
5883;7397.0;ricinoididae;family
5884;7398.0;pseudogarypidae;family
5885;7399.0;phrynidae;family
5886;7400.0;opilioacaridae;family
5887;7401.0;acaronychidae;family
5888;7402.0;adhaesozetidae;family
5889;7403.0;ameridae;family
5890;7404.0;aribatidae;family
5891;7405.0;astegistidae;family
5892;7406.0;basilobelbidae;family
5893;7407.0;caloppiidae;family
5894;7408.0;camisiidae;family
5895;7409.0;carabocepheidae;family
5896;7410.0;cepheidae;family
5897;7411.0;ceratokalummidae;family
5898;7412.0;ceratozetidae;family
5899;7413.0;chamobatidae;family
5900;7414.0;cosmochthoniidae;family
5901;7415.0;crotoniidae;family
5902;7416.0;ctenacaridae;family
5903;7417.0;ctenobelbidae;family
5904;7418.0;cymbaeremaeidae;family
5905;7419.0;elliptochthoniidae;family
5906;7420.0;epactozetidae;family
5907;7421.0;eremaeidae;family
5908;7422.0;eremellidae;family
5909;7423.0;eremobelbidae;family
5910;7424.0;eulohmanniidae;family
5911;7425.0;euphthiracaridae;family
5912;7426.0;eutegaeidae;family
5913;7427.0;fortuyniidae;family
5914;7428.0;galumnellidae;family
5915;7429.0;galumnidae;family
5916;7430.0;gustaviidae;family
5917;7431.0;gymnodamaeidae;family
5918;7432.0;haplochthoniidae;family
5919;7433.0;hermanniellidae;family
5920;7434.0;hermanniidae;family
5921;7435.0;heterobelbidae;family
5922;7436.0;humerobatidae;family
5923;7437.0;hungarobelbidae;family
5924;7438.0;kodiakellidae;family
5925;7439.0;lamellareidae;family
5926;7440.0;liacaridae;family
5927;7441.0;licneremaeidae;family
5928;7442.0;licnobelbidae;family
5929;7443.0;licnodamaeidae;family
5930;7444.0;lyroppiidae;family
5931;7445.0;machadobelbidae;family
5932;7446.0;machuellidae;family
5933;7447.0;malaconothridae;family
5934;7448.0;maudheimiidae;family
5935;7449.0;megeremaeidae;family
5936;7450.0;mesoplophoridae;family
5937;7451.0;metrioppiidae;family
5938;7452.0;micreremidae;family
5939;7453.0;microzetidae;family
5940;7454.0;mochlozetidae;family
5941;7455.0;nehypochthoniidae;family
5942;7456.0;neoliodidae;family
5943;7457.0;neotrichozetidae;family
5944;7458.0;niphocepheidae;family
5945;7459.0;oppiidae;family
5946;7460.0;oribatulidae;family
5947;7461.0;oripodidae;family
5948;7462.0;otocepheidae;family
5949;7463.0;passalozetidae;family
5950;7464.0;perlohmaniidae;family
5951;7465.0;phenopelopidae;family
5952;7466.0;pirnodidae;family
5953;7467.0;plateremaeidae;family
5954;7468.0;platyameridae;family
5955;7469.0;podopterotegaeidae;family
5956;7470.0;polypterozetidae;family
5957;7471.0;protoribatidae;family
5958;7472.0;pseudoppiidae;family
5959;7473.0;rhynchoribatidae;family
5960;7474.0;sphaerochthoniidae;family
5961;7475.0;symbioribatidae;family
5962;7476.0;tegeocranellidae;family
5963;7477.0;tegoribatidae;family
5964;7478.0;tenuialidae;family
5965;7479.0;tetracondylidae;family
5966;7480.0;tokunocepheidae;family
5967;7481.0;tubulozetidae;family
5968;7482.0;unduloribatidae;family
5969;7483.0;xenillidae;family
5970;7484.0;zetomotrichidae;family
5971;7485.0;zetorchestidae;family
5972;7486.0;anisitsiellidae;family
5973;7487.0;athienemanniidae;family
5974;7488.0;aturidae;family
5975;7489.0;axonopsidae;family
5976;7490.0;eylaidae;family
5977;7491.0;feltriidae;family
5978;7492.0;halacaridae;family
5979;7493.0;hydrodromidae;family
5980;7494.0;hydrovolziidae;family
5981;7495.0;hydryphantidae;family
5982;7496.0;lebertiidae;family
5983;7497.0;limnesiidae;family
5984;7498.0;limnocharidae;family
5985;7499.0;mideopsidae;family
5986;7500.0;momoniidae;family
5987;7501.0;nautarachnidae;family
5988;7502.0;neoacaridae;family
5989;7503.0;piersigiidae;family
5990;7504.0;protziidae;family
5991;7505.0;pseudohydryphantidae;family
5992;7506.0;sperchonidae;family
5993;7507.0;thermacaridae;family
5994;7508.0;thyasidae;family
5995;7509.0;tanymastigiidae;family
5996;7510.0;thamnocephalidae;family
5997;7511.0;chydoridae;family
5998;7512.0;cyclestheriidae;family
5999;7513.0;daphniidae;family
6000;7514.0;aramidae;family
6001;7515.0;pseudophasmatidae;family
6002;7516.0;atrochidae;family
6003;7517.0;trochosphaeridae;family
6004;7518.0;testudinellidae;family
6005;7519.0;hexarthridae;family
6006;7520.0;flosculariidae;family
6007;7521.0;cavosteliaceae;family
6008;7523.0;dianemataceae;family
6009;7524.0;lacistemataceae;family
6010;7525.0;zeilleriidae;family
6011;7526.0;terebratulidae;family
6012;7527.0;terebratellidae;family
6013;7528.0;kraussinidae;family
6014;7530.0;frenulinidae;family
6015;7531.0;dyscoliidae;family
6016;7532.0;dallinidae;family
6017;7533.0;chlidonophoridae;family
6018;7534.0;aulacothyropsidae;family
6019;7535.0;pseudocumatidae;family
6020;7537.0;ophionereididae;family
6021;7538.0;ophiomyxidae;family
6022;7539.0;ophiodermatidae;family
6023;7537.0;ophionereididae;family
6024;7542.0;leucopsacidae;family
6025;7543.0;euplectellidae;family
6026;7545.0;craticulariidae;family
6027;7546.0;fieldingiidae;family
6028;7547.0;aulocalycidae;family
6029;7548.0;pheronematidae;family
6030;7550.0;hyalonematidae;family
6031;7551.0;schizochitonidae;family
6032;7552.0;mopaliidae;family
6033;7553.0;zoopagaceae;family
6034;7554.0;sigmoideomycetaceae;family
6035;7555.0;parataeniellaceae;family
6036;7556.0;guttulinaceae;family
6037;7557.0;copromyxaceae;family
6038;7558.0;endemosarcaceae;family
6039;7559.0;trentepohliaceae;family
6040;7560.0;neocallimastigaceae;family
6041;7561.0;rugogastridae;family
6042;7562.0;stichocotylidae;family
6043;7563.0;monoblepharidaceae;family
6044;7564.0;harpochytriaceae;family
6045;7565.0;terramycetaceae;family
6046;7566.0;kappamycetaceae;family
6047;7567.0;aquamycetaceae;family
6048;7568.0;synchytriaceae;family
6049;7569.0;endochytriaceae;family
6050;7570.0;cladochytriaceae;family
6051;7571.0;chytridiaceae;family
6052;7572.0;sorochytriaceae;family
6053;7573.0;websdaneaceae;family
6054;7574.0;uleiellaceae;family
6055;7575.0;geminaginaceae;family
6056;7576.0;clintamraceae;family
6057;7577.0;mycosyringaceae;family
6058;7578.0;glomosporiaceae;family
6059;7579.0;doassansiopsidaceae;family
6060;7580.0;carcinomycetaceae;family
6061;7581.0;filobasidiaceae;family
6062;7582.0;cystofilobasidiaceae;family
6063;7583.0;septobasidiaceae;family
6064;7584.0;uncolaceae;family
6065;7585.0;pucciniastraceae;family
6066;7586.0;pileolariaceae;family
6067;7587.0;phragmidiaceae;family
6068;7588.0;phakopsoraceae;family
6069;7589.0;coleosporiaceae;family
6070;7590.0;saccoblastiaceae;family
6071;7591.0;pachnocybaceae;family
6072;7592.0;sporidiobolaceae;family
6073;7593.0;ustilentylomataceae;family
6074;7594.0;microbotryaceae;family
6075;7595.0;heterogastridiaceae;family
6076;7596.0;tilletiaceae;family
6077;7597.0;volvocisporiaceae;family
6078;7598.0;microstromataceae;family
6079;7599.0;tilletiariaceae;family
6080;7600.0;eballistraceae;family
6081;7601.0;graphiolaceae;family
6082;7602.0;rhamphosporaceae;family
6083;7603.0;melaniellaceae;family
6084;7604.0;entorrhizaceae;family
6085;7605.0;dacrymycetaceae;family
6086;7606.0;cryptomycocolacaceae;family
6087;7607.0;agaricostilbaceae;family
6088;7608.0;bankeraceae;family
6089;7609.0;russulaceae;family
6090;7610.0;peniophoraceae;family
6091;7611.0;lachnocladiaceae;family
6092;7612.0;hericiaceae;family
6093;7613.0;bondarzewiaceae;family
6094;7614.0;albatrellaceae;family
6095;7615.0;xenasmataceae;family
6096;7616.0;sparassidaceae;family
6097;7617.0;phanerochaetaceae;family
6098;3286.0;polyporaceae;family
6099;7619.0;fomitopsidaceae;family
6100;7620.0;gallaceaceae;family
6101;7621.0;pacisporaceae;family
6102;7622.0;gigasporaceae;family
6103;7623.0;diversisporaceae;family
6104;7624.0;geosiphonaceae;family
6105;7625.0;ischnochitonidae;family
6106;7627.0;plagiogrammaceae;family
6107;7628.0;cyrtophoraceae;family
6108;7629.0;rhizochromulinaceae;family
6109;7630.0;synlestidae;family
6110;7631.0;triozidae;family
6111;7632.0;psyllidae;family
6112;7633.0;homotomidae;family
6113;7634.0;tipulidae;family
6114;3316.0;neopilinidae;family
6115;7636.0;holopediidae;family
6116;7637.0;ilyocryptidae;family
6117;7638.0;leptestheriidae;family
6118;7639.0;limnadiidae;family
6119;7640.0;lynceidae;family
6120;7641.0;macrothricidae;family
6121;7642.0;podonidae;family
6122;7643.0;sididae;family
6123;7645.0;parahyidae;family
6124;7646.0;olpiidae;family
6125;7647.0;antelientomidae;family
6126;7648.0;hesperentomidae;family
6127;7649.0;geogarypidae;family
6128;7650.0;garypidae;family
6129;7651.0;feaellidae;family
6130;7652.0;chthoniidae;family
6131;7653.0;cheliferidae;family
6132;7654.0;cheiridiidae;family
6133;7655.0;atemnidae;family
6134;7656.0;cyprinodontidae;family
6135;7657.0;goodeidae;family
6136;7658.0;nothobranchiidae;family
6137;7659.0;poeciliidae;family
6138;7660.0;profundulidae;family
6139;7661.0;megalopidae;family
6140;7662.0;esocidae;family
6141;7663.0;umbridae;family
6142;7664.0;muraenolepididae;family
6143;7665.0;phycidae;family
6144;7666.0;gasterosteidae;family
6145;7667.0;indostomidae;family
6146;7668.0;gobiesocidae;family
6147;7669.0;phractolaemidae;family
6148;7670.0;hypopomidae;family
6149;7671.0;rhamphichthyidae;family
6150;7672.0;sternopygidae;family
6151;7673.0;lampridae;family
6152;7674.0;stylephoridae;family
6153;7675.0;trachipteridae;family
6154;7676.0;veliferidae;family
6155;7677.0;antennariidae;family
6156;7678.0;aponogetonaceae;family
6157;7679.0;juncaginaceae;family
6158;7680.0;posidoniaceae;family
6159;7681.0;arecaceae;family
6160;7682.0;amaryllidaceae;family
6161;7683.0;asparagaceae;family
6162;7684.0;asteliaceae;family
6163;7685.0;blandfordiaceae;family
6164;7686.0;hypoxidaceae;family
6165;7687.0;ixioliriaceae;family
6166;7688.0;lanariaceae;family
6167;7689.0;orchidaceae;family
6168;7690.0;xeronemataceae;family
6169;7691.0;haemodoraceae;family
6170;7692.0;hanguanaceae;family
6171;7693.0;philydraceae;family
6172;7694.0;dioscoreaceae;family
6173;7695.0;alstroemeriaceae;family
6174;7696.0;campynemataceae;family
6175;7697.0;colchicaceae;family
6176;7698.0;iridaceae;family
6177;7699.0;liliaceae;family
6178;7700.0;melanthiaceae;family
6179;7701.0;rhipogonaceae;family
6180;7702.0;smilacaceae;family
6181;7703.0;cyclanthaceae;family
6182;7704.0;stemonaceae;family
6183;7705.0;triuridaceae;family
6184;7706.0;petrosaviaceae;family
6185;7707.0;centrolepidaceae;family
6186;7708.0;cyperaceae;family
6187;7709.0;ecdeiocoleaceae;family
6188;7710.0;rapateaceae;family
6189;7711.0;trichogrammatidae;family
6190;7712.0;tanaostigmatidae;family
6191;7713.0;acrasiaceae;family
6192;7714.0;acytosteliaceae;family
6193;7715.0;dictyosteliaceae;family
6194;7717.0;solanaceae;family
6195;7718.0;cribrariaceae;family
6196;7719.0;belohinidae;family
6197;7720.0;bolboceratidae;family
6198;7721.0;licmophoraceae;family
6199;7722.0;ascoseiraceae;family
6200;7723.0;arthrocladiaceae;family
6201;7724.0;desmarestiaceae;family
6202;7725.0;dictyotaceae;family
6203;7726.0;scoresbyellaceae;family
6204;7727.0;chordariaceae;family
6205;7728.0;pylaiellaceae;family
6206;7729.0;ralfsiaceae;family
6207;7730.0;durvillaeaceae;family
6208;7733.0;sargassaceae;family
6209;7732.0;hormosiraceae;family
6210;7733.0;sargassaceae;family
6211;7734.0;alariaceae;family
6212;7735.0;seirococcaceae;family
6213;7736.0;clastopteridae;family
6214;7737.0;halosiphonaceae;family
6215;7738.0;aschiphasmatidae;family
6216;7739.0;lessoniaceae;family
6217;7740.0;laminariaceae;family
6218;7741.0;phyllariaceae;family
6219;7742.0;pseudochordaceae;family
6220;7743.0;baeriidae;family
6221;7744.0;trichogypsiidae;family
6222;7745.0;clathrinidae;family
6223;7746.0;leucaltidae;family
6224;7747.0;leucascidae;family
6225;7748.0;levinellidae;family
6226;6786720.0;dendyidae;family
6227;7750.0;grantiidae;family
6228;7751.0;heteropiidae;family
6229;7752.0;jenkinidae;family
6230;7753.0;leucosoleniidae;family
6231;7754.0;sycettidae;family
6232;7755.0;murrayonidae;family
6233;7756.0;roniviridae;family
6234;7757.0;coronaviridae;family
6235;7758.0;rhabdoviridae;family
6236;7759.0;filoviridae;family
6237;7760.0;bornaviridae;family
6238;7761.0;herpesviridae;family
6239;7762.0;alloherpesviridae;family
6240;7763.0;podoviridae;family
6241;7764.0;thelyphonidae;family
6242;7765.0;protentomidae;family
6243;7766.0;prokoeneniidae;family
6244;7767.0;hubbardiidae;family
6245;7768.0;machilidae;family
6246;7770.0;anobiidae;family
6247;7771.0;anthicidae;family
6248;7772.0;biphyllidae;family
6249;7773.0;bostrichidae;family
6250;7774.0;bothrideridae;family
6251;7775.0;brachypsectridae;family
6252;7776.0;byrrhidae;family
6253;7777.0;cantharidae;family
6254;7778.0;cerylonidae;family
6255;7779.0;chelonariidae;family
6256;7780.0;chrysomelidae;family
6257;7781.0;clambidae;family
6258;7782.0;coccinellidae;family
6259;7783.0;crowsoniellidae;family
6260;7784.0;cryptophagidae;family
6261;7785.0;caldisphaeraceae;family
6262;7786.0;desulfurococcaceae;family
6263;7787.0;sulfolobaceae;family
6264;7788.0;methanococcaceae;family
6265;7789.0;methanomicrobiaceae;family
6266;7790.0;methanosaetaceae;family
6267;7791.0;methanosarcinaceae;family
6268;7792.0;thermoactinomycetaceae;family
6269;7793.0;sporolactobacillaceae;family
6270;7795.0;enterococcaceae;family
6271;7796.0;leuconostocaceae;family
6272;7797.0;clostridiaceae;family
6273;7798.0;streptococcaceae;family
6274;7799.0;eubacteriaceae;family
6275;7800.0;peptostreptococcaceae;family
6276;7801.0;syntrophomonadaceae;family
6277;7802.0;anaeroplasmataceae;family
6278;7803.0;thermoanaerobacteriaceae;family
6279;7804.0;acholeplasmataceae;family
6280;7805.0;mycoplasmataceae;family
6281;7806.0;fusobacteriaceae;family
6282;7807.0;lentisphaeraceae;family
6283;7808.0;victivallaceae;family
6284;7809.0;planctomycetaceae;family
6285;7810.0;parvularculaceae;family
6286;7811.0;kordiimonadaceae;family
6287;7812.0;bartonellaceae;family
6288;7813.0;beijerinckiaceae;family
6289;7814.0;bradyrhizobiaceae;family
6290;7815.0;hyphomicrobiaceae;family
6291;7816.0;methylobacteriaceae;family
6292;7817.0;phyllobacteriaceae;family
6293;7818.0;rhizobiaceae;family
6294;7819.0;anaplasmataceae;family
6295;7820.0;cucujidae;family
6296;7821.0;cupedidae;family
6297;7822.0;derodontidae;family
6298;7823.0;discolomatidae;family
6299;7824.0;dytiscidae;family
6300;7825.0;elateridae;family
6301;7826.0;elmidae;family
6302;7827.0;endecatomidae;family
6303;7828.0;endomychidae;family
6304;7829.0;hydraenidae;family
6305;7830.0;hydrophilidae;family
6306;7831.0;jurodidae;family
6307;7832.0;laemophloeidae;family
6308;7833.0;languriidae;family
6309;7834.0;latridiidae;family
6310;7835.0;lutrochidae;family
6311;7836.0;lycidae;family
6312;7837.0;lymexylidae;family
6313;7838.0;melyridae;family
6314;7839.0;mycetophagidae;family
6315;7840.0;nitidulidae;family
6316;7841.0;nosodendridae;family
6317;7842.0;omethidae;family
6318;7843.0;phalacridae;family
6319;7844.0;rhagophthalmidae;family
6320;7845.0;prostomidae;family
6321;7846.0;psephenidae;family
6322;7847.0;rhipiceridae;family
6323;7848.0;salpingidae;family
6324;7849.0;scirtidae;family
6325;7850.0;silvanidae;family
6326;7851.0;smicripidae;family
6327;7852.0;sphaeritidae;family
6328;7853.0;spercheidae;family
6329;7854.0;staphylinidae;family
6330;7855.0;stenotrachelidae;family
6331;7856.0;synchroidae;family
6332;7857.0;tenebrionidae;family
6333;7858.0;throscidae;family
6334;7859.0;trachypachidae;family
6335;7860.0;chelisochidae;family
6336;7861.0;forficulidae;family
6337;7862.0;labiduridae;family
6338;7863.0;labiidae;family
6339;7864.0;notoligotomidae;family
6340;7865.0;baetidae;family
6341;7866.0;siphlonuridae;family
6342;7867.0;ametropodidae;family
6343;7868.0;leptophlebiidae;family
6344;7869.0;caenidae;family
6345;7870.0;ephemerellidae;family
6346;7871.0;leptohyphidae;family
6347;7872.0;palingeniidae;family
6348;7873.0;heptageniidae;family
6349;7874.0;grylloblattidae;family
6350;7875.0;alydidae;family
6351;7876.0;anthocoridae;family
6352;7877.0;aradidae;family
6353;7878.0;artheneidae;family
6354;7879.0;blissidae;family
6355;7880.0;enicocephalidae;family
6356;7881.0;gerridae;family
6357;7882.0;hermatobatidae;family
6358;7883.0;heterogastridae;family
6359;7884.0;hydrometridae;family
6360;7885.0;idiostolidae;family
6361;7886.0;joppeicidae;family
6362;7887.0;leptopodidae;family
6363;7888.0;lygaeidae;family
6364;7889.0;membracidae;family
6365;7890.0;microphysidae;family
6366;7891.0;nabidae;family
6367;7892.0;nepidae;family
6368;7893.0;ochteridae;family
6369;7894.0;pachygronthidae;family
6370;7895.0;pyrrhocoridae;family
6371;7896.0;saldidae;family
6372;7897.0;schizopteridae;family
6373;7898.0;thyreocoridae;family
6374;7899.0;tingidae;family
6375;7900.0;veliidae;family
6376;7901.0;andrenidae;family
6377;7902.0;argidae;family
6378;7903.0;chrysididae;family
6379;7904.0;cimbicidae;family
6380;7905.0;colletidae;family
6381;7906.0;crabronidae;family
6382;7907.0;diprionidae;family
6383;7908.0;halictidae;family
6384;7909.0;heloridae;family
6385;7910.0;heterogynaidae;family
6386;7911.0;megachilidae;family
6387;7912.0;mutillidae;family
6388;7913.0;pompilidae;family
6389;7914.0;rhopalosomatidae;family
6390;7915.0;siricidae;family
6391;7916.0;stenotritidae;family
6392;7917.0;stigmaphronidae;family
6393;7918.0;tenthredinidae;family
6394;7919.0;tiphiidae;family
6395;7920.0;vanhorniidae;family
6396;7921.0;xyelidae;family
6397;7922.0;termopsidae;family
6398;7923.0;austrophasmatidae;family
6399;7924.0;mantophasmatidae;family
6400;7925.0;panorpidae;family
6401;7926.0;echinophthiriidae;family
6402;7927.0;enderleinellidae;family
6403;7928.0;hoplopleuridae;family
6404;7929.0;microthoraciidae;family
6405;7930.0;pediculidae;family
6406;7931.0;amphipsocidae;family
6407;7932.0;caeciliusidae;family
6408;7933.0;dasydemellidae;family
6409;7934.0;ectopsocidae;family
6410;7935.0;elipsocidae;family
6411;7936.0;mesopsocidae;family
6412;7937.0;myopsocidae;family
6413;7938.0;pachytroctidae;family
6414;7939.0;peripsocidae;family
6415;7940.0;prionoglarididae;family
6416;7941.0;pseudocaeciliidae;family
6417;7942.0;psocidae;family
6418;7943.0;psyllipsocidae;family
6419;7944.0;stenopsocidae;family
6420;7945.0;trichopsocidae;family
6421;7946.0;trogiidae;family
6422;7947.0;corioxenidae;family
6423;7948.0;elenchidae;family
6424;7949.0;halictophagidae;family
6425;7950.0;myrmecolacidae;family
6426;7951.0;stylopidae;family
6427;7952.0;adiheterothripidae;family
6428;7953.0;fauriellidae;family
6429;7954.0;melanthripidae;family
6430;7955.0;anomalopsychidae;family
6431;7956.0;apataniidae;family
6432;7957.0;atriplectididae;family
6433;7958.0;beraeidae;family
6434;7959.0;calocidae;family
6435;7960.0;chathamiidae;family
6436;7961.0;conoesucidae;family
6437;7962.0;dipseudopsidae;family
6438;7963.0;ecnomidae;family
6439;7964.0;glossosomatidae;family
6440;7965.0;helicopsychidae;family
6441;7966.0;hydropsychidae;family
6442;7967.0;hydroptilidae;family
6443;7968.0;lepidostomatidae;family
6444;7969.0;limnocentropodidae;family
6445;7970.0;molannidae;family
6446;7971.0;oeconesidae;family
6447;7972.0;petrothrincidae;family
