;genusKey;genus;rank
803;1006578.0;nelliella;genus
804;1006581.0;nellia;genus
805;3268095.0;quadricellaria;genus
806;1006594.0;mawatarius;genus
807;1006597.0;coronellina;genus
808;1006599.0;caleschara;genus
809;1006604.0;tretosina;genus
810;1006606.0;hemismittoidea;genus
811;1006613.0;tracheloptyx;genus
812;1006684.0;parasmittina;genus
813;1006617.0;dakariella;genus
814;1006621.0;smittoidea;genus
815;1006668.0;prenantia;genus
816;1006676.0;thrypticocirrus;genus
817;1006680.0;pemmatoporella;genus
818;1006682.0;dittomesia;genus
819;1006684.0;parasmittina;genus
820;1006803.0;escharella;genus
821;1006804.0;houzeauina;genus
822;1006806.0;aspericreta;genus
823;1006810.0;smittinella;genus
824;1006924.0;dengordonia;genus
825;1006926.0;raymondcia;genus
826;1006944.0;platychelyna;genus
827;1006946.0;pleurocodonellina;genus
828;1003200.0;drilophaga;genus
829;1003204.0;pourriotia;genus
830;1003206.0;monommata;genus
831;1003228.0;pleurata;genus
832;1003302.0;taphrocampa;genus
833;1003307.0;resticula;genus
834;1003315.0;tylotrocha;genus
835;1003317.0;sphyrias;genus
836;1003319.0;cephalodella;genus
837;1003511.0;eosphora;genus
838;1003520.0;pseudoharringia;genus
839;1003523.0;dorystoma;genus
840;1003536.0;pleurotrochopsis;genus
841;1001769.0;notommata;genus
842;1003541.0;eothinia;genus
843;1003551.0;rousseletia;genus
844;1003553.0;paraseison;genus
845;1003556.0;seison;genus
846;1003561.0;saccobdella;genus
847;1003562.0;varunella;genus
848;1003566.0;pectinatella;genus
849;1003568.0;afrindella;genus
850;1003571.0;fredericella;genus
851;1003581.0;stolella;genus
852;1003585.0;plumatella;genus
853;1003628.0;hyalinella;genus
854;1003636.0;swarupella;genus
855;1003640.0;lophopus;genus
856;1003643.0;asajirella;genus
857;1003645.0;lophopodella;genus
858;1003651.0;cristatella;genus
859;1003653.0;stephanella;genus
860;1003655.0;acanthoclema;genus
861;1003657.0;prophyllodictya;genus
862;1003659.0;intrapora;genus
863;1003664.0;cryptostyloecia;genus
864;1003666.0;phaenoporella;genus
865;1003668.0;streblotrypella;genus
866;1003670.0;stictoporella;genus
867;1003673.0;pseudostictoporella;genus
868;1003675.0;fenestrellina;genus
869;1003677.0;fenestella;genus
870;1003701.0;schischcatella;genus
871;1003703.0;crisiella;genus
872;1003709.0;sertularia;genus
873;1003710.0;bicrisia;genus
874;1003720.0;filicrisia;genus
875;1003725.0;eucratea;genus
876;1003726.0;crisidia;genus
877;1003732.0;crisiona;genus
878;1003734.0;crisia;genus
879;1003802.0;pseudidmonea;genus
880;1003806.0;telopora;genus
881;1003810.0;klugenotus;genus
882;1003813.0;borgella;genus
883;1003817.0;borgiola;genus
884;1003819.0;neofungella;genus
885;1003823.0;tervia;genus
886;1003828.0;grammascosoecia;genus
887;1003833.0;stigmatoechos;genus
888;1003833.0;stigmatoechos;genus
889;1003928.0;idmonea;genus
890;1003839.0;hastingsia;genus
891;4856843.0;multisparsa;genus
892;1003845.0;cardioecia;genus
893;1004147.0;plagioecia;genus
894;1003852.0;diplosolen;genus
895;1003861.0;diastopora;genus
896;1003872.0;desmeplagioecia;genus
897;1003879.0;serpentipora;genus
898;1003881.0;liripora;genus
899;1003888.0;tubulipora;genus
900;1003889.0;densipora;genus
901;1003891.0;flosculipora;genus
902;1003893.0;favosipora;genus
903;1003904.0;crisulipora;genus
904;1003908.0;pustulopora;genus
905;1003911.0;bientalophora;genus
906;1003914.0;attinopora;genus
907;1003916.0;cinctipora;genus
908;1003918.0;platonea;genus
909;1003926.0;harmelinopora;genus
910;1003928.0;idmonea;genus
911;1003929.0;idmidronea;genus
912;1003946.0;tennysonia;genus
913;1003948.0;fenestulipora;genus
914;1003950.0;crisisina;genus
915;1003952.0;exidmonea;genus
916;1003965.0;bathysoecia;genus
917;4856894.0;pencilletta;genus
918;1003970.0;pleuronea;genus
919;1004037.0;phacelopora;genus
920;1004039.0;metastomatopora;genus
921;1004041.0;jullienipora;genus
922;1004043.0;tetrastomatopora;genus
923;1004045.0;peristomatopora;genus
924;1004047.0;stomatopora;genus
925;1004060.0;stomatoporina;genus
926;1004064.0;neuquenopora;genus
927;1004066.0;supercytis;genus
928;1004069.0;pseudonevianopora;genus
929;1004071.0;idmoneoides;genus
930;1004074.0;fasciculiporoides;genus
931;1004076.0;diaperoforma;genus
932;1004078.0;tholopora;genus
933;1004085.0;rodinopora;genus
934;1004092.0;heteropora;genus
935;1004099.0;berenicea;genus
936;1004101.0;nevianipora;genus
937;1004111.0;actinopora;genus
938;1004114.0;entalophoroecia;genus
939;1004123.0;diaperoecia;genus
940;1004132.0;spiritopora;genus
941;1004134.0;desmediaperoecia;genus
942;1004136.0;crisidmonea;genus
943;1004138.0;biidmonea;genus
944;1004140.0;crisina;genus
945;1004143.0;mesonea;genus
946;1004147.0;plagioecia;genus
947;1004167.0;tubigerina;genus
948;1004169.0;cavaria;genus
949;1004171.0;desmatelesia;genus
950;1004174.0;tetrocycloecia;genus
951;1004180.0;microeciella;genus
952;1004184.0;proboscina;genus
953;1004210.0;oncousoecia;genus
954;1004200.0;filisparsa;genus
955;1004210.0;oncousoecia;genus
956;1004221.0;anguisia;genus
957;1004224.0;paulella;genus
958;1004226.0;doliocoitis;genus
959;1004229.0;disporella;genus
960;1004274.0;domopora;genus
961;1004277.0;lichenopora;genus
962;1004299.0;coronopora;genus
963;1004301.0;patinella;genus
964;1004311.0;trochiliopora;genus
965;1004313.0;spinihornera;genus
966;1004315.0;filicavea;genus
967;1004317.0;hornera;genus
968;1004363.0;calvetia;genus
969;1004365.0;defrancia;genus
970;1004367.0;fasciculipora;genus
971;1004377.0;filifascigera;genus
972;1004383.0;apsendesia;genus
973;1004385.0;frondipora;genus
974;1004390.0;discofascigera;genus
975;1004392.0;annectocyma;genus
976;1004398.0;mecynoecia;genus
977;1004421.0;bisidmonea;genus
978;1004423.0;hemipustulopora;genus
979;1004425.0;mesenteripora;genus
980;1004429.0;infundibulipora;genus
981;1004432.0;hypocytis;genus
982;1004434.0;homoeosolen;genus
983;1004436.0;sundanella;genus
984;1004438.0;discocytis;genus
985;1004441.0;dybowskites;genus
986;1004443.0;microcampylus;genus
987;1004445.0;kanoshopora;genus
988;1004447.0;orbipora;genus
989;1004449.0;ibexella;genus
990;1004451.0;anomalotoechus;genus
991;1004454.0;anaphragma;genus
992;1004457.0;trematopora;genus
993;1004464.0;leioclema;genus
994;1004467.0;eridotrypa;genus
995;1004469.0;sulcoretepora;genus
996;1006958.0;pseudoflustra;genus
997;1006967.0;sphaerulobryozoon;genus
998;1006969.0;yrbozoon;genus
999;1006984.0;characodoma;genus
1000;1006978.0;fedorella;genus
1001;1006980.0;cleidochasmidra;genus
1002;1006982.0;calyptooecia;genus
1003;1006984.0;characodoma;genus
1004;1007003.0;anchicleidochasma;genus
1005;1007005.0;gemelliporina;genus
1006;1007007.0;macrocamera;genus
1007;1007011.0;eminooecia;genus
1008;1007013.0;isoschizoporella;genus
1009;1007018.0;foveolaria;genus
1010;1007025.0;odontionella;genus
1011;1007027.0;amplexicamera;genus
1012;1007029.0;jaculina;genus
1013;1007034.0;euritina;genus
1014;1007036.0;crateropora;genus
1015;1007041.0;aspidostoma;genus
1016;1007047.0;lagarozoum;genus
1017;1007050.0;pseudolepralia;genus
1018;1007052.0;clavodesia;genus
1019;1007054.0;lamourouxia;genus
1020;1007056.0;concertina;genus
1021;1007058.0;retevirgula;genus
1022;1007070.0;allantocallopora;genus
1023;1007072.0;crassimarginatella;genus
1024;1007105.0;valdemunitella;genus
1025;1007117.0;leptinatella;genus
1026;1007119.0;alderina;genus
1027;1007126.0;bryocalyx;genus
1028;1007128.0;megapora;genus
1029;1007130.0;membraniporidra;genus
1030;1007132.0;cymulopora;genus
1031;1007134.0;tegella;genus
1032;1007157.0;allantopora;genus
1033;1007159.0;cranosina;genus
1034;1007166.0;ramphonotus;genus
1035;1007173.0;xylochotridens;genus
1036;1007175.0;flustrellaria;genus
1037;1007178.0;cauloramphus;genus
1038;1007201.0;amphiblestrum;genus
1039;1007227.0;onychoblestrum;genus
1040;1007231.0;hemiseptella;genus
1041;1007234.0;ammatophora;genus
1042;1007236.0;ellisina;genus
1043;1007249.0;bidenkapia;genus
1044;1007252.0;septentriopora;genus
1045;1007257.0;adenifera;genus
1046;1007259.0;pyriporoides;genus
1047;1007262.0;parellisina;genus
1048;1007274.0;corbulella;genus
1049;1007283.0;copidozoum;genus
1050;1007297.0;aplousina;genus
1051;1007308.0;marssonopora;genus
1052;1007311.0;callopora;genus
1053;1007354.0;dactylostega;genus
1054;1007358.0;siphonicytara;genus
1055;1007373.0;helixotionella;genus
1056;1007377.0;otionellina;genus
1057;1007388.0;petasosella;genus
1058;1007391.0;trematooecia;genus
1059;1007399.0;colatooecia;genus
1060;1007401.0;cigclisula;genus
1061;1007413.0;dynamena;genus
1062;1007414.0;epistomia;genus
1063;1007423.0;gemelliporella;genus
1064;1007428.0;ptoboroa;genus
1065;1007431.0;lacrimula;genus
1066;1007438.0;batopora;genus
1067;1007444.0;rhabdozoum;genus
1068;1007447.0;membranicellaria;genus
1069;1007449.0;malakosaria;genus
1070;1007452.0;onchoporella;genus
1071;1007455.0;wrigiana;genus
1072;1007458.0;ichthyaria;genus
1073;1007463.0;calwellia;genus
1074;1007466.0;onchoporoides;genus
1075;1007468.0;ijimaiellia;genus
1076;1007470.0;siphonoporella;genus
1077;1007476.0;labioporella;genus
1078;1007486.0;steginoporella;genus
1079;1007511.0;pacificincola;genus
1080;1007511.0;pacificincola;genus
1081;1007517.0;crepidacantha;genus
1082;1007532.0;schizoporella;genus
1083;1007533.0;phaeostachys;genus
1084;1007536.0;escharina;genus
1085;1007553.0;chiastosella;genus
1086;1007564.0;mastigophora;genus
1087;1007572.0;therenia;genus
1088;1007577.0;hippomenella;genus
1089;1007592.0;bryopesanser;genus
1090;1007597.0;stenopsella;genus
1091;1007600.0;gigantopora;genus
1092;1007600.0;gigantopora;genus
1093;1007616.0;cosciniopsis;genus
1094;1007616.0;cosciniopsis;genus
1095;1007628.0;gephyrophora;genus
1096;1007630.0;beania;genus
1097;1007698.0;stolonella;genus
1098;1007702.0;amphibiobeania;genus
1099;1007704.0;robertsonidra;genus
1100;1007713.0;biflustra;genus
1101;1007733.0;conopeum;genus
1102;1007713.0;biflustra;genus
1103;1007789.0;jellyella;genus
1104;1007800.0;membraniporopsis;genus
1105;1007805.0;tricellaria;genus
1106;1007827.0;penemia;genus
1107;1007830.0;caberea;genus
1108;1007859.0;maplestonia;genus
1109;1007862.0;bugulicellaria;genus
1110;1007864.0;eupaxia;genus
1111;1007866.0;candomenipea;genus
1112;1007869.0;scrupocellaria;genus
1113;1007869.0;scrupocellaria;genus
1114;1007941.0;pseudoporicellaria;genus
1115;1007943.0;diplobicellariella;genus
1116;1007946.0;notoplites;genus
1117;1007991.0;monartron;genus
1118;1007993.0;hoplitella;genus
1119;1007995.0;candoscrupocellaria;genus
1120;1007997.0;menipea;genus
1121;1008020.0;semibugula;genus
1122;1008024.0;amastigia;genus
1123;1008048.0;scrupocellarinella;genus
1124;1008050.0;canda;genus
1125;1008062.0;notoplitesigia;genus
1126;1008064.0;bobinella;genus
1127;4853846.0;licornia;genus
1128;1008068.0;emma;genus
1129;1008076.0;cabereopsis;genus
1130;1008078.0;stomachetosella;genus
1131;1008095.0;fatkullina;genus
1132;1008097.0;junerossia;genus
1133;1008099.0;tremoschizodina;genus
1134;1008103.0;metrocrypta;genus
1135;1008105.0;pachyegis;genus
1136;1008110.0;lepralioides;genus
1137;1008123.0;lanceopora;genus
1138;1008123.0;lanceopora;genus
1139;1008125.0;emballotheca;genus
1140;1008133.0;calyptotheca;genus
1141;1009359.0;hippomonavella;genus
1142;1009369.0;kermadecazoon;genus
1143;1009371.0;primavelans;genus
1144;1009374.0;schizosmittina;genus
1145;1009384.0;bitectipora;genus
1146;1009392.0;schizomavella;genus
1147;1009311.0;metroperiella;genus
1148;1009454.0;parkermavella;genus
1149;1009466.0;cribella;genus
1150;1009470.0;neodakaria;genus
1151;1009474.0;nigrapercula;genus
1152;1009477.0;hippothyris;genus
1153;1009487.0;andreella;genus
1154;1009492.0;reussina;genus
1155;1009494.0;flustrapora;genus
1156;1009496.0;apiophragma;genus
1157;1009498.0;microporina;genus
1158;1009504.0;calpensia;genus
1159;1009507.0;promicroa;genus
1160;1009509.0;micropora;genus
1161;1009535.0;reussinella;genus
1162;1009537.0;opaeophora;genus
1163;1009541.0;manzonella;genus
1164;1009543.0;steraechmella;genus
1165;1009545.0;mollia;genus
1166;1009566.0;pseudocelleporina;genus
1167;1009568.0;calvipelta;genus
1168;1009570.0;buskea;genus
1169;1009578.0;omalosecosa;genus
1170;1009586.0;osthimosia;genus
1171;1009623.0;tegminula;genus
1172;1009626.0;spigaleos;genus
1173;1009628.0;pourtalesella;genus
1174;1009635.0;buffonellaria;genus
1175;1009658.0;scorpiodinipora;genus
1176;1009734.0;galeopsis;genus
1177;1009754.0;turbicellepora;genus
1178;1009797.0;richbunea;genus
1179;1009800.0;orthoporidroides;genus
1180;1005093.0;cellepora;genus
1181;1009816.0;tessaradoma;genus
1182;1009820.0;sinupetraliella;genus
1183;1009827.0;utinga;genus
1184;1009829.0;mucropetraliella;genus
1185;1009862.0;riscodopa;genus
1186;1009866.0;mobunula;genus
1187;1009868.0;petraliella;genus
1188;1009885.0;cyclicopora;genus
1189;1009887.0;zygopalme;genus
1190;1009889.0;eurystomella;genus
1191;1009893.0;selenariopsis;genus
1192;1009895.0;integripelta;genus
1193;1009904.0;tremopora;genus
1194;1009907.0;hiantopora;genus
1195;1009915.0;laminopora;genus
1196;1009921.0;adeona;genus
1197;1009935.0;schizostomella;genus
1198;1009937.0;dimorphocella;genus
1199;1009939.0;adeonellopsis;genus
1200;1009958.0;reptadeonella;genus
1201;1009976.0;bracebridgia;genus
1202;1009981.0;kubaninella;genus
1203;1009983.0;turritigera;genus
1204;1009988.0;jugescharellina;genus
1205;1009990.0;orthoporidra;genus
1206;1009996.0;catadysis;genus
1207;1010000.0;lekythopora;genus
1208;1010003.0;aulopocella;genus
1209;1010006.0;harpagozoon;genus
1210;1010009.0;poecilopora;genus
1211;1010012.0;uharella;genus
1212;1010083.0;schizobrachiella;genus
1213;1010088.0;stylopoma;genus
1214;1010118.0;mixtopelta;genus
1215;1010120.0;patsyella;genus
1216;1010122.0;exallozoon;genus
1217;1010124.0;exostesia;genus
1218;1010126.0;pyrichaperia;genus
1219;1010128.0;chaperia;genus
1220;1010141.0;icelozoon;genus
1221;1010144.0;chaperiopsis;genus
1222;1010192.0;notocoryne;genus
1223;1010194.0;larnacicus;genus
1224;1010196.0;harmeriella;genus
1225;1010198.0;farrella;genus
1226;1010198.0;farrella;genus
1227;1010211.0;amathia;genus
1228;1010203.0;thoa;genus
1229;1010211.0;amathia;genus
1230;1010209.0;watersiana;genus
1231;1010211.0;amathia;genus
1232;1010211.0;amathia;genus
1233;1010248.0;avenella;genus
1234;1010250.0;vesicularia;genus
1235;1010211.0;amathia;genus
1236;1010279.0;hyalosiphonia;genus
1237;1010280.0;benedenipora;genus
1238;1010283.0;terebripora;genus
1239;1010295.0;bathyalozoon;genus
1240;1010297.0;pherusella;genus
1241;1010301.0;aethozoon;genus
1242;1010303.0;paludicella;genus
1243;1010306.0;protobenedenipora;genus
1244;1010308.0;huxleya;genus
1245;1010310.0;pseudobathyalozoon;genus
1246;1010312.0;hypophorella;genus
1247;1010314.0;neobockiella;genus
1248;1010316.0;flustrellidra;genus
1249;1010316.0;flustrellidra;genus
1250;1010333.0;elzerina;genus
1251;1010338.0;neoflustrellidra;genus
1252;1010340.0;bockiella;genus
1253;1010345.0;haywardozoon;genus
1254;1010349.0;victorella;genus
1255;1010357.0;bulbella;genus
1256;1010359.0;sineportella;genus
1257;1010361.0;tanganella;genus
1258;1010364.0;cryptopolyzoon;genus
1259;1010368.0;buskia;genus
1260;1010377.0;spathipora;genus
1261;1010385.0;franzenella;genus
1262;1010389.0;parachnoidea;genus
1263;1010391.0;arachnidium;genus
1264;1010398.0;cryptoarachnidium;genus
1265;1010400.0;arachnoidea;genus
1266;1010407.0;arachnoidella;genus
1267;1010418.0;pottsiella;genus
1268;1010420.0;aeverrillia;genus
1269;1010423.0;panolicella;genus
1270;1010425.0;platypolyzoon;genus
1271;1010427.0;anguinella;genus
1272;1010429.0;nolella;genus
1273;1010444.0;bantariella;genus
1274;1010451.0;mimosella;genus
1275;1010456.0;immergentia;genus
1276;1010467.0;hislopia;genus
1277;1010476.0;walkeria;genus
1278;1010476.0;walkeria;genus
1279;1010485.0;monastesia;genus
1280;1010487.0;ascorhiza;genus
1281;1010490.0;cephaloalcyonidium;genus
1282;1010492.0;clavopora;genus
1283;1010494.0;metalcyonidium;genus
1284;1010496.0;pseudalcyonidium;genus
1285;1010498.0;triticella;genus
1286;1010509.0;triticellopsis;genus
1287;1010512.0;fucus;genus
1288;1010513.0;lobiancopora;genus
1289;1010515.0;ulva;genus
1290;1010516.0;halodactyle;genus
1291;1010586.0;alcyonidioides;genus
1292;1010589.0;penetrantia;genus
1293;1010598.0;pachyzoon;genus
1294;1010600.0;monobryozoon;genus
1295;1010604.0;labiostomella;genus
1296;1010606.0;tachypleus;genus
1297;1010609.0;limulus;genus
1298;1010611.0;carcinoscorpius;genus
1299;1010613.0;spinotheca;genus
1300;1010615.0;scolopendrella;genus
1301;1010616.0;scutigerella;genus
1302;1010637.0;hanseniella;genus
1303;1010665.0;scolopendrelloides;genus
1304;1010667.0;remysymphyla;genus
1305;1010669.0;symphylella;genus
1306;1013985.0;macedoiulus;genus
1307;1013987.0;allopodoiulus;genus
1308;1013993.0;ophiulus;genus
1309;1014017.0;balkanophoenix;genus
1310;1014019.0;dendroiulus;genus
1311;1014023.0;leucogeorgia;genus
1312;1014026.0;mesoporoiulus;genus
1313;1014028.0;gonoplectus;genus
1314;1014029.0;stenophyllum;genus
1315;1014033.0;alpityphlus;genus
1316;1014034.0;paectophyllum;genus
1317;1014036.0;solaenoiulus;genus
1318;1014038.0;macheiroiulus;genus
1319;1014041.0;spirostreptus;genus
1320;1014042.0;dolichiulus;genus
1321;1014048.0;afropachyiulus;genus
1322;1014051.0;parastenophyllum;genus
1323;1014064.0;chelojulus;genus
1324;1014066.0;zosteractis;genus
1325;1014068.0;telsonemasoma;genus
1326;1014070.0;aliulus;genus
1327;1014075.0;spathiulus;genus
1328;1014081.0;apacheiulus;genus
1329;1014084.0;thriniulus;genus
1330;1014087.0;gosiulus;genus
1331;1014272.0;uroblaniulus;genus
1332;1014098.0;illiulus;genus
1333;1014099.0;litiulus;genus
1334;1014102.0;okliulus;genus
1335;1014106.0;teniulus;genus
1336;1014109.0;sophiulus;genus
1337;1014114.0;oriulus;genus
1338;1014125.0;arvechambus;genus
1339;1014129.0;ziniulus;genus
1340;1014201.0;bollmaniulus;genus
1341;1014131.0;hakiulus;genus
1342;1014149.0;gyniulus;genus
1343;1014155.0;karteroiulus;genus
1344;1014157.0;simiulus;genus
1345;1014161.0;aniulus;genus
1346;1014201.0;bollmaniulus;genus
1347;1014189.0;parajulus;genus
1348;1014201.0;bollmaniulus;genus
1349;1014236.0;pheniulus;genus
1350;1014239.0;ptyoiulus;genus
1351;1014249.0;saiulus;genus
1352;1014251.0;georgiulus;genus
1353;1014254.0;paraiulus;genus
1354;1014270.0;mulaikiulus;genus
1355;1014272.0;uroblaniulus;genus
1356;1014299.0;codiulus;genus
1357;1014302.0;tuniulus;genus
1358;1014308.0;pseudojulus;genus
1359;1014311.0;ethojulus;genus
1360;1014324.0;basoncopus;genus
1361;1014326.0;ameractis;genus
1362;1014329.0;dasynemasoma;genus
1363;1014331.0;antrokoreana;genus
1364;1014333.0;isobates;genus
1365;1014335.0;nemasoma;genus
1366;1014346.0;halisobates;genus
1367;1014347.0;mimolene;genus
1368;1014350.0;sinostemmiulus;genus
1369;1014352.0;thalassisobates;genus
1370;1014359.0;orinisobates;genus
1371;1014359.0;orinisobates;genus
1372;1014376.0;blaniulus;genus
1373;1014394.0;alpiobates;genus
1374;1014397.0;boreoiulus;genus
1375;1014402.0;choneiulus;genus
1376;1014416.0;microchoneiulus;genus
1377;1014418.0;sardoblaniulus;genus
1378;1014420.0;nopoiulus;genus
1379;1014443.0;proteroiulus;genus
1380;1014449.0;monacobates;genus
1381;1014450.0;acipes;genus
1382;1014452.0;archiboreoiulus;genus
1383;1023688.0;orthochordeumella;genus
1384;1014460.0;orphanoiulus;genus
1385;1014463.0;tarracoblaniulus;genus
1386;1014470.0;virgoiulus;genus
1387;1014420.0;nopoiulus;genus
1388;1014476.0;bilselibates;genus
1389;1014478.0;iberoiulus;genus
1390;1014482.0;thassoblaniulus;genus
1391;1014485.0;occitaniulus;genus
1392;1014487.0;vascoblaniulus;genus
1393;1014489.0;rhopaloiulus;genus
1394;1014493.0;cyphopoditius;genus
1395;1014497.0;californiulus;genus
